Index       TIME              V(A)              V(B)              V(C)              V(D)              V(S)              V(C)       
7053     1.93641810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.38358762e-08    0.00000000e+00
7054     1.93691810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.37856387e-08    0.00000000e+00
7055     1.93741810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.37355071e-08    0.00000000e+00
7056     1.93791810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.36854807e-08    0.00000000e+00
7057     1.93841810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.36355593e-08    0.00000000e+00
7058     1.93891810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.35857427e-08    0.00000000e+00
7059     1.93941810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.35360304e-08    0.00000000e+00
7060     1.93991810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.34864224e-08    0.00000000e+00
7061     1.94041810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.34369184e-08    0.00000000e+00
7062     1.94091810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.33875178e-08    0.00000000e+00
7063     1.94141810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.33382207e-08    0.00000000e+00
7064     1.94191810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.32890264e-08    0.00000000e+00
7065     1.94241810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.32399347e-08    0.00000000e+00
7066     1.94291810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.31909458e-08    0.00000000e+00
7067     1.94341810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.31420589e-08    0.00000000e+00
7068     1.94391810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.30932737e-08    0.00000000e+00
7069     1.94441810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.30445902e-08    0.00000000e+00
7070     1.94491810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.29960082e-08    0.00000000e+00
7071     1.94541810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.29475270e-08    0.00000000e+00
7072     1.94591810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.28991465e-08    0.00000000e+00
7073     1.94641810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.28508667e-08    0.00000000e+00
7074     1.94691810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.28026868e-08    0.00000000e+00
7075     1.94741810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.27546070e-08    0.00000000e+00
7076     1.94791810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.27066268e-08    0.00000000e+00
7077     1.94841810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.26587459e-08    0.00000000e+00
7078     1.94891810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.26109642e-08    0.00000000e+00
7079     1.94941810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.25632811e-08    0.00000000e+00
7080     1.94991810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.25156968e-08    0.00000000e+00
7081     1.95041810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.24682106e-08    0.00000000e+00
7082     1.95091810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.24208225e-08    0.00000000e+00
7083     1.95141810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.23735320e-08    0.00000000e+00
7084     1.95191810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.23263391e-08    0.00000000e+00
7085     1.95241810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.22792434e-08    0.00000000e+00
7086     1.95291810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.22322445e-08    0.00000000e+00
7087     1.95341810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.21853423e-08    0.00000000e+00
7088     1.95391810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.21385366e-08    0.00000000e+00
7089     1.95441810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.20918270e-08    0.00000000e+00
7090     1.95491810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.20452131e-08    0.00000000e+00
7091     1.95541810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.19986950e-08    0.00000000e+00
7092     1.95591810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.19522722e-08    0.00000000e+00
7093     1.95641810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.19059445e-08    0.00000000e+00
7094     1.95691810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.18597115e-08    0.00000000e+00
7095     1.95741810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.18135733e-08    0.00000000e+00
7096     1.95791810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.17675292e-08    0.00000000e+00
7097     1.95841810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.17215793e-08    0.00000000e+00
7098     1.95891810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.16757231e-08    0.00000000e+00
7099     1.95941810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.16299605e-08    0.00000000e+00
7100     1.95991810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.15842911e-08    0.00000000e+00
7101     1.96041810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.15387148e-08    0.00000000e+00
7102     1.96091810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.14932315e-08    0.00000000e+00
7103     1.96141810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.14478404e-08    0.00000000e+00
7104     1.96191810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.14025418e-08    0.00000000e+00
7105     1.96241810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.13573351e-08    0.00000000e+00
7106     1.96291810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.13122203e-08    0.00000000e+00
7107     1.96341810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.12671970e-08    0.00000000e+00
7108     1.96391810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.12222649e-08    0.00000000e+00
7109     1.96441810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.11774239e-08    0.00000000e+00
7110     1.96491810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.11326737e-08    0.00000000e+00
7111     1.96541810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.10880141e-08    0.00000000e+00
7112     1.96591810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.10434448e-08    0.00000000e+00
7113     1.96641810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.09989656e-08    0.00000000e+00
7114     1.96691810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.09545760e-08    0.00000000e+00
7115     1.96741810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.09102763e-08    0.00000000e+00
7116     1.96791810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.08660657e-08    0.00000000e+00
7117     1.96841810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.08219444e-08    0.00000000e+00
7118     1.96891810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.07779117e-08    0.00000000e+00
7119     1.96941810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.07339679e-08    0.00000000e+00
7120     1.96991810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.06901124e-08    0.00000000e+00
7121     1.97041810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.06463450e-08    0.00000000e+00
7122     1.97091810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.06026655e-08    0.00000000e+00
7123     1.97141810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.05590738e-08    0.00000000e+00
7124     1.97191810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.05155694e-08    0.00000000e+00
7125     1.97241810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.04721523e-08    0.00000000e+00
7126     1.97291810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.04288221e-08    0.00000000e+00
7127     1.97341810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.03855788e-08    0.00000000e+00
7128     1.97391810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.03424219e-08    0.00000000e+00
7129     1.97441810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.02993512e-08    0.00000000e+00
7130     1.97491810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.02563668e-08    0.00000000e+00
7131     1.97541810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.02134680e-08    0.00000000e+00
7132     1.97591810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.01706549e-08    0.00000000e+00
7133     1.97641810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.01279272e-08    0.00000000e+00
7134     1.97691810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.00852846e-08    0.00000000e+00
7135     1.97741810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.00427269e-08    0.00000000e+00
7136     1.97791810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.00002540e-08    0.00000000e+00
7137     1.97841810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    3.99578654e-08    0.00000000e+00
7138     1.97891810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    3.99155612e-08    0.00000000e+00
7139     1.97941810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    3.98733409e-08    0.00000000e+00
7140     1.97991810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    3.98312046e-08    0.00000000e+00
7141     1.98041810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    3.97891517e-08    0.00000000e+00
7142     1.98091810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    3.97471823e-08    0.00000000e+00
7143     1.98141810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    3.97052958e-08    0.00000000e+00
7144     1.98191810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    3.96634925e-08    0.00000000e+00
7145     1.98241810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    3.96217717e-08    0.00000000e+00
7146     1.98291810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    3.95801334e-08    0.00000000e+00
7147     1.98341810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    3.95385775e-08    0.00000000e+00
7148     1.98391810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    3.94971035e-08    0.00000000e+00
7149     1.98441810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    3.94557115e-08    0.00000000e+00
7150     1.98491810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    3.94144011e-08    0.00000000e+00
7151     1.98541810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    3.93731720e-08    0.00000000e+00
7152     1.98591810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    3.93320241e-08    0.00000000e+00
7153     1.98641810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    3.92909573e-08    0.00000000e+00
7154     1.98691810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    3.92499710e-08    0.00000000e+00
7155     1.98741810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    3.92090657e-08    0.00000000e+00
7156     1.98791810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    3.91682404e-08    0.00000000e+00
7157     1.98841810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    3.91274952e-08    0.00000000e+00
7158     1.98891810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    3.90868301e-08    0.00000000e+00
7159     1.98941810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    3.90462447e-08    0.00000000e+00
7160     1.98991810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    3.90057386e-08    0.00000000e+00
7161     1.99041810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    3.89653122e-08    0.00000000e+00
7162     1.99091810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    3.89249645e-08    0.00000000e+00
7163     1.99141810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    3.88846959e-08    0.00000000e+00
7164     1.99191810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    3.88445060e-08    0.00000000e+00
7165     1.99241810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    3.88043945e-08    0.00000000e+00
7166     1.99291810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    3.87643613e-08    0.00000000e+00
7167     1.99341810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    3.87244061e-08    0.00000000e+00
7168     1.99391810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    3.86845290e-08    0.00000000e+00
7169     1.99441810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    3.86447293e-08    0.00000000e+00
7170     1.99491810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    3.86050074e-08    0.00000000e+00
7171     1.99541810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    3.85653624e-08    0.00000000e+00
7172     1.99591810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    3.85257947e-08    0.00000000e+00
7173     1.99641810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    3.84863038e-08    0.00000000e+00
7174     1.99691810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    3.84468894e-08    0.00000000e+00
7175     1.99741810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    3.84075517e-08    0.00000000e+00
7176     1.99791810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    3.83682902e-08    0.00000000e+00
7177     1.99841810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    3.83291049e-08    0.00000000e+00
7178     1.99891810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    3.82899951e-08    0.00000000e+00
7179     1.99941810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    3.82509614e-08    0.00000000e+00
7180     1.99991810e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    3.82120029e-08    0.00000000e+00
7181     2.00000000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    3.82056291e-08    0.00000000e+00
7182     2.00005000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    3.82017389e-08    0.00000000e+00
